player_id,age,club_id,estimated_selling_value,expiry_date,name,position,rating,selling_value,selling_value_difference,transfer_status,updated_date,wage,value,contract,experience,personality,weeks_at_the_club,highest_bidding_club
9944441,21,90352,7556333,"2019-10-31 01:19:00","Coskun Gokdemir",GOALKEEPER,4,3000,0,ALREADY_SOLD,NULL,39,20096,"Until the end of the season",0,-,147,"Politehnica Timisoara"
11836161,17,89963,10957741,"2019-10-30 23:14:00","Erskine O'Doherty",MIDFIELDER_CENTER,12,198000,0,ALREADY_SOLD,NULL,410,128496,"2 seasons",0,-,27,"FC Fortza Avicena"
8924815,24,89766,10308236,"2019-10-30 23:33:00","Filip Nikolaj",MIDFIELDER_LEFT,11,56000,0,ALREADY_SOLD,NULL,398,182041,"Until the end of the season",0,"He is very focused on the task he's performing.",28,"KS Polonia Pionki"
10948208,21,88400,7541072,"2019-10-30 23:35:00","Max Duriez",DEFENDER_RIGHT,4,125990,0,ALREADY_SOLD,NULL,42,89716,"Until the end of the season",0,"He has low self-belief and can sometimes buckle under pressure.",60,"Royal Team"
9550698,23,43664,7987434,"2019-10-30 21:27:00","Gasper Tomazin",DEFENDER_CENTER,5,47003000,0,ALREADY_SOLD,NULL,74,152712,"Until the end of the season",0,-,43,"FC Margherita"
8879308,24,33431,13473614,"2019-10-31 03:39:00","Petre Vladulescu",DEFENDER_RIGHT,17,33000,0,ALREADY_SOLD,NULL,1762,557249,"Until the end of the season",0,-,208,jasminka
8721409,27,25466,14354793,"2019-10-30 23:59:00","Niko Macuh",MIDFIELDER_RIGHT,20,9874290,0,ALREADY_SOLD,NULL,3955,1341300,"Until the end of the season",0,-,231,"FC Mols-Heim"
8296097,26,25466,14022454,"2019-10-30 23:59:00","Zvonko Sernec",MIDFIELDER_LEFT,19,6230000,0,ALREADY_SOLD,NULL,2800,892646,"Until the end of the season",0,-,254,"El Tiki Tiki de Pando"
8749974,25,104597,15469986,"2019-10-31 08:26:00","Rigobertus Stijkel",DEFENDER_RIGHT,22,1500000,0,ALREADY_SOLD,NULL,4095,2011872,"3 seasons",0,-,71,"FK Bandits"
11406264,17,103910,9306367,"2019-10-31 08:53:00","Tudor Lixandru",DEFENDER_CENTER,7,7029000,0,ALREADY_SOLD,NULL,84,79587,"2 seasons",0,-,47,"Palic Koming"
10654429,18,96360,10480888,"2019-10-31 07:35:00","Lukas Gregoire",MIDFIELDER_LEFT,9,2705000,0,ALREADY_SOLD,NULL,92,119512,"Until the end of the season",0,-,26,"Borussia VfL Dormund"
8281181,27,95784,10492700,"2019-10-31 08:26:00","Grigore Uta",ATTACKER_RIGHT,11,502000,0,ALREADY_SOLD,NULL,534,253912,"2 seasons",0,-,254,"RÉVOLÙTION UNITED"
11227979,17,1000,9079530,"2019-10-31 05:24:00","Amulya Raje",DEFENDER_CENTER,7,62000,0,ALREADY_SOLD,NULL,114,110749,"2 seasons",0,-,66,"FK Bandits"
12166486,17,106557,8474562,"2019-10-31 10:12:00","Ben O'Kerry",DEFENDER_CENTER,7,10000,0,ALREADY_SOLD,NULL,31,29756,"2 seasons",0,-,75,coltsiasi
9204989,24,88723,9445754,"2019-10-31 15:28:00","Alin Rucar",DEFENDER_CENTER,9,25000,0,ALREADY_SOLD,NULL,438,205664,"Until the end of the season",0,-,74,"PLON GARBATKA"
7108470,32,90352,13895635,"2019-10-31 10:07:00","Walter Steinmaurer",MIDFIELDER_CENTER,20,1432000,0,ALREADY_SOLD,NULL,4097,812160,"Until the end of the season",0,-,208,"fc baia mare"
12166500,17,106557,6722306,"2019-10-31 10:12:00","Liam Cooke",MIDFIELDER_CENTER,3,7000,0,ALREADY_SOLD,NULL,6,29508,"2 seasons",0,-,74,coltsiasi
7842179,28,101575,12651507,"2019-10-31 12:02:00","Ilija Dragomanovic",ATTACKER_CENTER,16,6008000,0,ALREADY_SOLD,NULL,1810,551044,"Until the end of the season",0,-,36,"Nogometni klub zizike"
12164142,25,106511,9401886,"2019-10-31 15:09:00","Thibault Deschamps",MIDFIELDER_CENTER,11,1000,0,ALREADY_SOLD,NULL,280,94786,"3 seasons",0,-,83,"WUJEK TEAM™"
10945453,18,89557,9054192,NULL,"Adelin Museteanu",ATTACKER_CENTER,7,116000,8938192,ALREADY_SOLD,NULL,34,76587,"Until the end of the season",0,-,74,Hollanditius
11375639,18,74183,7655630,"2019-10-31 12:59:00","Jenica Schiau",MIDFIELDER_CENTER,4,93000,0,ALREADY_SOLD,NULL,28,71834,"Until the end of the season",0,"Jenica is very inconsistent.",22,"F.K. PIVA SELJANI"
8436054,27,98590,12153342,NULL,"Ivo Dadic",MIDFIELDER_CENTER,15,697000,11456342,ALREADY_SOLD,NULL,1241,460725,"3 seasons",0,-,12,Hollanditius
6235345,32,96542,16973414,NULL,"Aristeo Ceravolo",MIDFIELDER_LEFT,28,87000,16886414,ALREADY_SOLD,NULL,13902,5491086,"Until the end of the season",0,-,113,"hryCki Cycki FC"
5947275,33,86681,12755219,"2019-10-31 10:31:00","David Duta",DEFENDER_RIGHT,18,480000,0,ALREADY_SOLD,NULL,2766,320582,"2 seasons",0,-,37,"MZKS Lechia Dzierżoniów"
6324556,34,81931,12619822,"2019-10-31 10:31:00","Franjo Klinar",DEFENDER_CENTER,18,140333,0,ALREADY_SOLD,NULL,2873,239903,"Until the end of the season",0,-,379,Gryffindors
10713369,18,73569,9592731,"2019-10-31 12:58:00","Ferdinando Esposito",MIDFIELDER_LEFT,8,122000,0,ALREADY_SOLD,NULL,88,89157,"Until the end of the season",0,-,26,Hollanditius
10793981,18,52690,10038319,"2019-10-31 12:00:00","Ljubinko Rodic",ATTACKER_CENTER,9,192000,0,ALREADY_SOLD,NULL,191,86998,"2 seasons",0,-,87,Hollanditius
12164146,25,106511,9427039,"2019-10-31 15:09:00","Valentin Blanc",MIDFIELDER_CENTER,11,1000,0,ALREADY_SOLD,NULL,266,89536,"2 seasons",0,-,58,"WUJEK TEAM™"
10849593,18,104890,10794826,"2019-10-31 13:07:00","Baris Ozalpman",DEFENDER_RIGHT,11,204000,0,ALREADY_SOLD,NULL,177,135864,"Until the end of the season",0,-,26,Hollanditius
11346123,17,104749,8200982,"2019-10-31 13:03:00","Jaap Warta",ATTACKER_CENTER,5,105000,0,ALREADY_SOLD,NULL,35,68353,"2 seasons",0,-,47,Hollanditius
10949461,18,102636,11553617,"2019-10-31 13:07:00","Carlino Corticchia",DEFENDER_CENTER,13,51000,0,ALREADY_SOLD,NULL,414,122743,"2 seasons",0,-,72,"Radomiak Fight Club"
10886080,18,102405,10226783,"2019-10-31 13:08:00","Ozhan Erdol",DEFENDER_LEFT,10,48553,0,ALREADY_SOLD,NULL,212,122812,"Until the end of the season",0,-,16,"Radomiak Fight Club"
8972828,25,102079,10883814,"2019-10-31 14:53:00","Kemalettin Durul",ATTACKER_CENTER,12,291000,0,ALREADY_SOLD,NULL,504,262680,"Until the end of the season",0,"He is very determined.",13,"NK Bayern bosna"
8674317,25,86681,19020888,"2019-10-31 15:13:00","Baykal Gokcil",GOALKEEPER,30,20003000,0,ALREADY_SOLD,NULL,13101,9794739,"3 seasons",0,"Baykal is very inconsistent.",232,"El Tiki Tiki de Pando"
10246521,21,94676,10491301,"2019-10-31 13:34:00","Samet Uzulmez",MIDFIELDER_CENTER,11,17000,0,ALREADY_SOLD,NULL,338,150319,"2 seasons",0,-,22,Fenerbahçe
11856521,25,94676,9353669,"2019-10-31 13:34:00","Sheldon Mccay",DEFENDER_CENTER,10,7000,0,ALREADY_SOLD,NULL,291,129937,"2 seasons",0,"Sheldon is very iron willed and usually won't buckle under pressure.",25,"Başakşehir FK"
11556960,25,94676,10596661,"2019-10-31 13:34:00","Stew Nixon",DEFENDER_CENTER,13,10000,0,ALREADY_SOLD,NULL,441,135061,"2 seasons",0,-,23,"Başakşehir FK"
9478722,23,94676,10795509,"2019-10-31 13:54:00","Augustyn Opas",ATTACKER_CENTER,12,255000,0,ALREADY_SOLD,NULL,536,171288,"2 seasons",0,-,21,"Başakşehir FK"
8894287,24,96385,15664639,"2019-10-31 16:08:00","Flavius Ciur",ATTACKER_CENTER,22,22920000,0,ALREADY_SOLD,NULL,4049,2037091,"Until the end of the season",0,-,88,Kocerin
12160597,17,106464,8503657,"2019-10-31 15:25:00","Tadeusz Schmidt",GOALKEEPER,7,6000,0,ALREADY_SOLD,NULL,28,12990,"2 seasons",0,-,79,"Liverpool FC"
8893878,24,88723,8611503,"2019-10-31 15:27:00","Gigi Talpeanu",DEFENDER_CENTER,7,28000,0,ALREADY_SOLD,NULL,224,214550,"Until the end of the season",0,-,74,"PLON GARBATKA"
12160621,17,106464,7593949,"2019-10-31 15:27:00","Jerzy Zdrojowy",MIDFIELDER_CENTER,5,8000,0,ALREADY_SOLD,NULL,15,29550,"2 seasons",0,-,62,"Liverpool FC"
12160617,17,106464,7235513,"2019-10-31 15:29:00","Rafal Oblizajek",MIDFIELDER_CENTER,4,10000,0,ALREADY_SOLD,NULL,18,34556,"2 seasons",0,-,57,"Liverpool FC"
12160157,17,106458,7168439,"2019-10-31 15:30:00","Zbigniew Stelmasik",ATTACKER_RIGHT,4,46000,0,ALREADY_SOLD,NULL,15,29548,"2 seasons",0,-,53,"Super Leeds"
9699934,22,102938,10480256,"2019-11-01 00:02:00","Galterio Di Lernia",DEFENDER_CENTER,11,55000,0,ALREADY_SOLD,NULL,392,182947,"Until the end of the season",0,-,213,"FC GRIP"
8293583,28,101999,15902683,"2019-10-31 16:46:00","Borivoje Balac",DEFENDER_CENTER,24,3329000,0,ALREADY_SOLD,NULL,5475,3562724,"Until the end of the season",0,-,71,"Maardu Levadia"
12162320,22,106480,9812140,"2019-10-31 22:29:00","Washington Edwards",MIDFIELDER_LEFT,11,152000,0,ALREADY_SOLD,NULL,315,101131,"Until the end of the season",0,"Washington is a true role model that younger players can look up to.",79,"Royal Team"
6236694,32,98510,16355651,"2019-10-31 20:57:00","Walter Solderer",MIDFIELDER_CENTER,26,3706000,0,ALREADY_SOLD,NULL,9623,3798247,"2 seasons",0,"He is very determined.",234,"Olimpia Rasnov"
10931488,17,15399,8750468,"2019-11-01 00:00:00","Andre Refsland",MIDFIELDER_CENTER,6,502000,0,ALREADY_SOLD,NULL,80,77746,"3 seasons",0,-,85,"FC Sportul Municipal"
8294546,26,92180,20154609,"2019-10-31 16:39:00","Ignac Prevc",ATTACKER_CENTER,33,10000000,0,ALREADY_SOLD,NULL,11697,13749036,"Until the end of the season",0,-,24,ITAngola
5355692,35,66818,21192810,"2019-10-31 16:46:00","Velimir Martic",GOALKEEPER,38,4823000,0,ALREADY_SOLD,NULL,49760,5676866,"Until the end of the season",0,-,13,"Great Budapest"
10001137,20,105287,10783461,"2019-10-31 22:06:00","Gabriel Andres Linares",MIDFIELDER_LEFT,11,10000,0,ALREADY_SOLD,NULL,383,176947,"3 seasons",0,-,12,"FC Zadar"
10321418,20,105287,10220825,"2019-10-31 22:06:00","Christo Rusev",MIDFIELDER_CENTER,10,6000,0,ALREADY_SOLD,NULL,314,140550,"3 seasons",0,-,12,"KS Mosquito Zabrze"
10414660,20,105287,10437746,"2019-10-31 22:07:00","Vicente Mayorga",MIDFIELDER_CENTER,10,17000,0,ALREADY_SOLD,NULL,342,154912,"3 seasons",0,"He is very determined.",12,Forend
9366742,22,105287,8974561,"2019-10-31 22:07:00","Aaron Raphaeli",DEFENDER_RIGHT,8,2000,0,ALREADY_SOLD,NULL,171,80416,"3 seasons",0,"Aaron is a true role model that younger players can look up to.",12,"FC Zadar"
11362120,18,103978,7906606,"2019-10-31 20:24:00","Marian Piasecki",MIDFIELDER_CENTER,5,2009000,0,ALREADY_SOLD,NULL,21,64084,"2 seasons",0,-,25,"VV Waskemeer"
10168828,20,96385,17315045,"2019-10-31 17:35:00","Alexandru Tudosie",DEFENDER_LEFT,25,35014000,0,ALREADY_SOLD,NULL,6739,3637727,"Until the end of the season",0,-,127,"Manchester United FC"
8499524,25,96385,12276511,"2019-10-31 18:40:00","Mordikai Ellison",ATTACKER_CENTER,15,631000,0,ALREADY_SOLD,NULL,1108,415250,"Until the end of the season",0,-,67,ITAngola
9951261,21,96385,15058805,"2019-10-31 18:41:00","Ersat Gurbaskan",MIDFIELDER_LEFT,20,14015000,0,ALREADY_SOLD,NULL,2578,1101000,"Until the end of the season",0,-,41,"Thagaste FC"
5597580,34,86947,18406391,"2019-10-31 18:27:00","Alex Cerchizan",ATTACKER_CENTER,31,9910234,0,ALREADY_SOLD,NULL,19726,4586156,"3 seasons",0,-,21,"Panthera Leo"
9579098,24,76096,12919115,"2019-10-31 19:06:00","Sean Squier",ATTACKER_RIGHT,16,401000,0,ALREADY_SOLD,NULL,1742,497376,"Until the end of the season",0,-,43,ITAngola
5147477,35,57885,16794410,"2019-10-31 22:21:00","Njegosav Gagic",MIDFIELDER_CENTER,28,4000000,0,ALREADY_SOLD,NULL,13852,1815838,"Until the end of the season",0,-,283,"FC Golden Brau"
10033062,22,100314,8938495,"2019-10-31 23:29:00","Codrut Iures",ATTACKER_CENTER,9,21000,0,ALREADY_SOLD,NULL,163,75306,"Until the end of the season",0,-,142,"CD Senra"
10170338,22,100314,9250862,"2019-10-31 23:29:00","Decebal Udrea",DEFENDER_RIGHT,9,24000,0,ALREADY_SOLD,NULL,138,65847,"Until the end of the season",0,"Decebal is a true role model that younger players can look up to.",127,"Politehnica Timisoara"
6637808,33,96248,9095986,"2019-10-31 22:33:00","Vicentiu Fodor",ATTACKER_CENTER,10,104000,0,ALREADY_SOLD,NULL,576,107174,"Until the end of the season",0,-,106,"FC Zadar"
10648548,21,93668,8716730,"2019-10-31 23:32:00","Adil Dautovic",ATTACKER_CENTER,6,321000,0,ALREADY_SOLD,NULL,120,121695,"Until the end of the season",0,-,52,"Marcos FMC"
10706708,20,73953,6941810,"2019-11-01 00:06:00","Felix Texier",GOALKEEPER,3,1000,0,ALREADY_SOLD,NULL,15,7917,"Until the end of the season",0,-,87,"Politehnica Timisoara"
10446738,20,338,9598809,"2019-10-31 23:43:00","Nelu Munteanu",DEFENDER_LEFT,8,101000,0,ALREADY_SOLD,NULL,233,109448,"Until the end of the season",0,-,107,"FC Zadar"
10311394,19,94676,8213959,"2019-11-01 13:46:00","Tae Won Mo",ATTACKER_CENTER,6,12000,0,ALREADY_SOLD,NULL,89,86663,"2 seasons",0,"He is very focused on the task he's performing.",14,"Başakşehir FK"
10579095,19,51156,9079314,"2019-11-01 00:09:00","Zbynek Kondelik",ATTACKER_CENTER,7,4000,0,ALREADY_SOLD,NULL,106,106081,"Until the end of the season",0,-,107,"FK Hajduk Sydney 06'"
10269086,20,51156,12876465,"2019-11-01 00:09:00","Dusan Milch",DEFENDER_CENTER,16,5000,0,ALREADY_SOLD,NULL,1082,271400,"Until the end of the season",0,-,127,"FK Hajduk Sydney 06'"
10583544,21,46167,9615047,"2019-11-01 00:11:00","Juraj Kubat",DEFENDER_LEFT,9,11000,0,ALREADY_SOLD,NULL,336,165356,"Until the end of the season",0,-,107,"FK Hajduk Sydney 06'"
9957726,21,46167,9139179,"2019-11-01 00:12:00","Jan Kois",DEFENDER_CENTER,8,20000,0,ALREADY_SOLD,NULL,329,158451,"Until the end of the season",0,"He's a very funny and friendly character.",147,"Royal Team"
12164929,24,106526,11662677,"2019-11-01 00:17:00","Tadeusz Stapor",MIDFIELDER_RIGHT,16,3000,0,ALREADY_SOLD,NULL,747,139273,"2 seasons",0,-,50,"Politehnica Timisoara"
12164927,24,106526,10797709,"2019-11-01 00:18:00","Jaroslaw Frodyma",MIDFIELDER_LEFT,14,3000,0,ALREADY_SOLD,NULL,610,142986,"2 seasons",0,-,52,"Politehnica Timisoara"
10309155,19,88874,19285316,"2019-11-01 02:00:00","Sebastjan Tomasino",ATTACKER_CENTER,29,30003000,0,ALREADY_SOLD,NULL,10980,8333944,"Until the end of the season",0,-,39,F.C.Barcelona.
7865437,27,1000,21006441,"2019-11-01 02:47:00","Simon Garavito",MIDFIELDER_LEFT,35,45005000,0,ALREADY_SOLD,NULL,30177,23839375,"Until the end of the season",0,"He is very ambitious person.",276,FS2001
10437302,19,579,9844919,"2019-11-01 01:46:00","Fabio Andrade",DEFENDER_LEFT,9,4000,0,ALREADY_SOLD,NULL,176,87206,"Until the end of the season",0,"Fabio is very iron willed and usually won't buckle under pressure.",107,"Royal Team"
11866253,22,106340,11715179,"2019-11-01 13:06:00","Adriano Emerim",ATTACKER_CENTER,15,51000,0,ALREADY_SOLD,NULL,563,177504,"Until the end of the season",0,-,76,"FC ŽITNA BELTINCI"
8152032,27,96385,21948146,"2019-11-01 06:35:00","George Fregulea",DEFENDER_CENTER,36,35800000,0,ALREADY_SOLD,NULL,29541,23856528,"Until the end of the season",0,-,206,"Saaremaa JK"
9582386,24,73042,10085671,"2019-11-01 03:44:00","Ivo Mantinan Becerra",MIDFIELDER_RIGHT,10,657000,0,ALREADY_SOLD,NULL,478,216450,"Until the end of the season",0,"He is very focused on the task he's performing.",166,"Capelópolis FC"
11258865,17,1000,9460203,"2019-11-01 02:47:00","Andrian Nikulin",DEFENDER_CENTER,8,8810000,0,ALREADY_SOLD,NULL,153,71495,"2 seasons",0,-,127,zemanland
9474345,24,95310,8294550,"2019-11-01 04:38:00","Theodore Bergmeester",MIDFIELDER_CENTER,6,28000,0,ALREADY_SOLD,NULL,156,152082,"Until the end of the season",0,-,166,Forend
11870238,23,105934,10846545,"2019-11-01 14:54:00","Lewis Dunn",DEFENDER_LEFT,14,2000,0,ALREADY_SOLD,NULL,290,121186,"Until the end of the season",0,-,26,"Dundonald Bluebell"
11298363,17,93359,11244061,"2019-11-01 06:40:00","Ante Tonci Popovic",ATTACKER_CENTER,11,502000,0,ALREADY_SOLD,NULL,332,148500,"2 seasons",0,-,47,Alboadictos
7700361,30,13747,18634019,"2019-11-01 05:18:00","Ismail Ucanok",ATTACKER_CENTER,30,7039000,0,ALREADY_SOLD,NULL,18028,12932324,"Until the end of the season",0,-,121,"Wisla Kraków"
10929684,17,93359,13095872,"2019-11-01 06:41:00","Antun Braticevic",DEFENDER_LEFT,15,399000,0,ALREADY_SOLD,NULL,844,263679,"2 seasons",0,-,86,Cortiças
6865851,32,51680,15547571,"2019-11-01 07:46:00","Recai Gural",MIDFIELDER_CENTER,24,5001000,0,ALREADY_SOLD,NULL,7699,2375722,"Until the end of the season",0,-,59,GETO-DACII
10952578,17,105287,10637164,"2019-11-01 10:23:00","Ferhat Andic",MIDFIELDER_CENTER,10,1758000,0,ALREADY_SOLD,NULL,179,135300,"2 seasons",0,"Ferhat is a true role model that younger players can look up to.",134,"FC ŽITNA BELTINCI"
6850210,31,104792,15159471,"2019-11-01 13:05:00","Rembrandt Kivit",ATTACKER_CENTER,23,2999999,0,ALREADY_SOLD,NULL,5687,1906334,"2 seasons",0,-,45,Hollanditius
10624840,20,104539,9067417,"2019-11-01 12:44:00","Fabian Spiess",ATTACKER_CENTER,7,9000,0,ALREADY_SOLD,NULL,108,104550,"Until the end of the season",0,-,169,"FK Gacko"
11713201,17,104135,9451528,"2019-11-01 09:39:00","Marin Lazar",MIDFIELDER_RIGHT,8,175000,0,ALREADY_SOLD,NULL,137,62457,"2 seasons",0,-,27,"Rasni Ploditelji"
10310202,19,94676,8469788,"2019-11-01 13:46:00","Wolf Christoph Braun",DEFENDER_CENTER,6,19000,0,ALREADY_SOLD,NULL,82,81226,"2 seasons",0,-,11,"Başakşehir FK"
10990665,17,93359,9266227,"2019-11-01 09:08:00","Pavo Josip Kusovac",MIDFIELDER_CENTER,7,130000,0,ALREADY_SOLD,NULL,82,77587,"2 seasons",0,-,66,"A&S KafkasKartalı"
10990663,17,93359,11982673,"2019-11-01 09:08:00","Mato Fjorovic",DEFENDER_CENTER,13,215000,0,ALREADY_SOLD,NULL,470,140607,"2 seasons",0,-,66,"Romeus Roy Fc"
10400383,19,90481,11228436,"2019-11-01 07:57:00","Karim Bo",DEFENDER_CENTER,11,285019,0,ALREADY_SOLD,NULL,416,189429,"Until the end of the season",0,-,107,"Bajmok City"
7844925,29,90184,14449404,"2019-11-01 13:17:00","Steven Jay",ATTACKER_CENTER,21,6000,0,ALREADY_SOLD,NULL,4139,1323666,"3 seasons",0,-,122,Hollanditius
10929110,20,90163,9058596,"2019-11-01 12:43:00","Benjamin Revenga",ATTACKER_CENTER,7,9000,0,ALREADY_SOLD,NULL,102,97130,"Until the end of the season",0,-,86,"FK Gacko"
5392738,35,88774,18265436,"2019-11-01 11:35:00","Nils Holmgren",MIDFIELDER_CENTER,31,7000,0,ALREADY_SOLD,NULL,20484,2804127,"Until the end of the season",0,-,334,Chæmp̒
6727331,33,86681,14016094,"2019-11-01 12:53:00","Tufan Demirkoc",MIDFIELDER_CENTER,21,1702000,0,ALREADY_SOLD,NULL,4070,576544,"3 seasons",0,-,48,"KS Mosquito Zabrze"
7941085,29,77788,14405295,"2019-11-01 13:18:00","Ilie Minulescu",ATTACKER_CENTER,21,1200000,0,ALREADY_SOLD,NULL,2339,1179741,"Until the end of the season",0,-,40,Hollanditius
6076993,33,60376,13963164,"2019-11-01 13:04:00","Miha Mlinarec",ATTACKER_CENTER,21,1306000,0,ALREADY_SOLD,NULL,4315,600976,"Until the end of the season",0,-,33,Hollanditius
11539427,18,45021,8026293,"2019-11-01 09:05:00","Bachir Asselah",DEFENDER_RIGHT,5,126000,0,ALREADY_SOLD,NULL,36,70353,"2 seasons",0,-,47,HAŠK
11870243,24,105934,10814316,"2019-11-01 14:54:00","Samuel Mckay",DEFENDER_CENTER,14,1000,0,ALREADY_SOLD,NULL,503,153891,"Until the end of the season",0,-,21,"Birkirkara F.C."
11870252,25,105934,9067214,"2019-11-01 14:54:00","Duncan Aitken",ATTACKER_CENTER,11,1000,0,ALREADY_SOLD,NULL,152,75588,"Until the end of the season",0,-,25,"Birkirkara F.C."
9868313,21,95310,10467741,"2019-11-01 15:33:00","Tomislav Opsenica",DEFENDER_RIGHT,11,3000,0,ALREADY_SOLD,NULL,349,154609,"Until the end of the season",0,-,86,"Avrig United"
10973626,17,105030,11124885,"2019-11-01 19:16:00","Ejup Subasic",MIDFIELDER_CENTER,11,401000,0,ALREADY_SOLD,NULL,316,151604,"3 seasons",0,-,66,Augustin
11257377,20,94676,7457015,"2019-11-01 13:46:00","Erim Demirsoy",MIDFIELDER_CENTER,5,57000,0,ALREADY_SOLD,NULL,30,59393,"2 seasons",0,-,18,"Başakşehir FK"
11056765,19,94676,8829954,"2019-11-01 13:54:00","Ruben Carmona",DEFENDER_LEFT,7,101000,0,ALREADY_SOLD,NULL,79,76641,"2 seasons",0,"Ruben is very iron willed and usually won't buckle under pressure.",23,"Başakşehir FK"
9475447,24,94676,8587444,"2019-11-01 14:51:00","Niklas Karlsen",DEFENDER_CENTER,8,116000,0,ALREADY_SOLD,NULL,195,92181,"2 seasons",0,"He's a very funny and friendly character.",13,"Başakşehir FK"
10181668,22,88663,9700640,"2019-11-01 15:34:00","Jovan Stojmenovic",MIDFIELDER_LEFT,10,7700,0,ALREADY_SOLD,NULL,213,155550,"Until the end of the season",0,-,127,"Avrig United"
7100629,31,83854,13743518,"2019-11-01 13:55:00","Nadim Bendahmane",DEFENDER_RIGHT,20,6059360,0,ALREADY_SOLD,NULL,3673,948240,"Until the end of the season",0,-,96,"Jefferson Starship"
7130989,31,26371,18089087,"2019-11-01 14:14:00","Ructu Dursun",MIDFIELDER_CENTER,29,15339792,0,ALREADY_SOLD,NULL,16446,10144528,"Until the end of the season",0,-,334,"Raspad United"
8593541,25,25876,10098250,"2019-11-01 15:30:00","Svetolik Gundulic",ATTACKER_CENTER,11,2000,0,ALREADY_SOLD,NULL,541,232291,"Until the end of the season",0,-,232,"Mio Boys"
9868964,21,94861,10424781,"2019-11-01 15:33:00","Milorad Vugdelija",DEFENDER_CENTER,11,2000,0,ALREADY_SOLD,NULL,345,157069,"Until the end of the season",0,-,84,"Mio Boys"
9228206,23,72429,8662633,"2019-11-01 15:32:00","Djura Cujo",DEFENDER_LEFT,8,1000,0,ALREADY_SOLD,NULL,208,96915,"Until the end of the season",0,-,186,"FK Hercegovac Bileca"
10183065,20,106107,10426679,"2019-11-01 15:35:00","Bane Djordjevic",ATTACKER_CENTER,10,90000,0,ALREADY_SOLD,NULL,221,165000,"Until the end of the season",0,-,28,"FK Hercegovac Bileca"
11866093,18,105745,8372830,"2019-11-01 18:46:00","Florentin Somnea",DEFENDER_CENTER,7,71000,0,ALREADY_SOLD,NULL,23,36186,"2 seasons",0,"Florentin is very iron willed and usually won't buckle under pressure.",14,"YUNUSLAR FC"
11866105,18,105745,7580064,"2019-11-01 18:46:00","Cristi Moscalciuc",DEFENDER_LEFT,5,96000,0,ALREADY_SOLD,NULL,7,48275,"2 seasons",0,"Cristi is very iron willed and usually won't buckle under pressure.",14,DeDonnys
8913940,26,105390,13348416,"2019-11-01 17:27:00","Gradimir Skrobonja",MIDFIELDER_CENTER,18,735000,0,ALREADY_SOLD,NULL,1693,492539,"Until the end of the season",0,-,32,"De contrataque"
10833665,20,105300,12244530,"2019-11-01 19:40:00","Sture Arthurssen",MIDFIELDER_RIGHT,15,1000,0,ALREADY_SOLD,NULL,808,291950,"Until the end of the season",0,-,44,"SSC FC"
8339114,26,104327,11919694,"2019-11-01 19:37:00","Yunus Kalfa",DEFENDER_CENTER,16,75000,0,ALREADY_SOLD,NULL,1086,275400,"Until the end of the season",0,-,109,"SSC FC"
8410725,26,104042,17607679,"2019-11-01 16:55:00","Baran Aydemir",MIDFIELDER_CENTER,27,4306000,0,ALREADY_SOLD,NULL,8516,6158873,"Until the end of the season",0,-,10,"Huntly FC"
10030456,20,103904,9691807,"2019-11-01 15:33:00","Stefan Vukas",DEFENDER_RIGHT,9,3000,0,ALREADY_SOLD,NULL,173,82206,"Until the end of the season",0,"He's a very funny and friendly character.",199,"Avrig United"
9410006,22,103836,10629145,"2019-11-01 18:52:00","Trpimir Mesic",DEFENDER_LEFT,11,10000,0,ALREADY_SOLD,NULL,464,209834,"Until the end of the season",0,-,41,"Clube Descolado de Futebol"
6547529,33,103808,15627582,"2019-11-01 18:54:00","Ilija Jokanovic",MIDFIELDER_CENTER,25,2673000,0,ALREADY_SOLD,NULL,8084,1676911,"Until the end of the season",0,-,29,"Iwagakure FC"
10745964,19,101655,10591224,"2019-11-01 17:32:00","Eduardo Guia",MIDFIELDER_CENTER,10,155000,0,ALREADY_SOLD,NULL,356,177450,"Until the end of the season",0,-,12,"Trailer Park Boys"
6240513,33,101634,17436558,"2019-11-01 17:59:00","Tim Roode",MIDFIELDER_CENTER,29,1504000,0,ALREADY_SOLD,NULL,14440,4335301,"2 seasons",0,-,58,"BIGTRUFFLE UNITED"
7971892,28,99872,12991990,"2019-11-01 19:36:00","Jovan Djordjevic",DEFENDER_CENTER,18,185000,0,ALREADY_SOLD,NULL,1029,640385,"Until the end of the season",0,-,60,"Inter de Limão FC"
11860848,18,99457,7920586,"2019-11-01 17:40:00","Chano Cardalliaguet",MIDFIELDER_LEFT,6,69000,0,ALREADY_SOLD,NULL,34,42583,"2 seasons",0,-,10,"Tiky Wiky"
7183662,29,95892,15217857,"2019-11-01 19:40:00","Felix Kapek",MIDFIELDER_RIGHT,24,49000,0,ALREADY_SOLD,NULL,4987,1931142,"Until the end of the season",0,-,401,"SSC FC"
9315858,23,87653,13052674,"2019-11-01 19:40:00","Jaromir Vychodil",MIDFIELDER_RIGHT,17,1000,0,ALREADY_SOLD,NULL,2005,583659,"2 seasons",0,-,83,"SSC FC"
9457020,24,83132,8644218,"2019-11-01 19:07:00","Tobias Wolff",MIDFIELDER_CENTER,7,373000,0,ALREADY_SOLD,NULL,198,198479,"Until the end of the season",0,-,10,"Clube Descolado de Futebol"
